Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
32060793679,"THE YELLOW BRICK ROAD, LLC",1925 WENTWORTH ST UNIT B,HOUSTON,TX,77004,101,2,EAST END HARDWARE DRINKING CLUB,3005 LEELAND ST,HOUSTON,TX,77003,101,Y,MB1100137,10/30/2020,,01/31/2021,12608,848,7706,0,21162
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2018,39212,0,78011,0,117223
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2013,8645,0,22498,0,31143
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2016,34260,0,64905,0,99165
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2015,22605,0,51412,0,74017
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2015,2282,0,4160,0,6442
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,03/31/2008,4300,0,9783,0,14083
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2019,2111,0,3823,0,5934
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2020,3195,0,4440,0,7635
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2012,17129,0,44054,0,61183
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2009,799,0,2796,0,3595
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2013,3184,0,4113,0,7297
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2016,18775,0,41940,0,60715
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2012,722,0,2624,0,3346
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2014,1466,0,3807,0,5273
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2007,7773,0,21971,0,29744
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2011,1968,0,3663,0,5631
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2018,52621,0,97962,0,150583
32051255266,BISMARCK JOSE CASTILLO,7005 CANAL ST,HOUSTON,TX,77011,101,4,DD SKY CLUB,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB1001299,12/05/2019,02/25/2021,07/31/2020,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2019,33243,0,60939,0,94182
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,03/31/2019,5960,0,12429,0,18389
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2019,44764,0,72984,0,117748
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,08/31/2010,6472,0,18680,0,25152
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2007,8887,0,20048,0,28935
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,12/31/2018,2453,0,2573,0,5026
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2013,14329,0,32457,0,46786
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2019,46321,0,79562,0,125883
32051255266,BISMARCK JOSE CASTILLO,7005 CANAL ST,HOUSTON,TX,77011,101,4,DD SKY CLUB,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB1001299,12/05/2019,02/25/2021,03/31/2020,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2016,3591,0,6542,0,10133
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2018,68824,0,129629,0,198453
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2012,12940,0,30562,0,43502
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2020,2232,0,2219,0,4451
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2018,2177,0,3350,0,5527
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2007,8192,0,21043,0,29235
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2015,25812,0,57224,0,83036
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2019,64837,0,107245,0,172082
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2007,2704,0,9470,0,12174
32061321355,"VOODOO QUEEN, LLC",322 MILBY ST,HOUSTON,TX,77003,101,1,VOODOO QUEEN,322 MILBY ST,HOUSTON,TX,77003,101,Y,MB995514,09/27/2017,,01/31/2021,41850,42,1242,0,43134
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2013,1324,0,3499,0,4823
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2007,4395,0,6610,0,11005
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2010,10415,0,31639,0,42054
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2020,3488,0,7521,0,11009
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,08/31/2011,9995,0,25047,0,35042
32058763957,FREE RANGE HCC LLC,2929 CARLISLE ST STE 200,DALLAS,TX,75204,57,1,FREE RANGE HCC LLC,1836 POLK ST,HOUSTON,TX,77003,101,Y,MB1015645,05/17/2018,,02/28/2022,204961,28447,94106,0,327514
32072635843,"BAD-DAB ENTERTAINMENT, LLC",2706 SABLE CT,PEARLAND,TX,77584,20,1,THE SPOT LOUNGE AND BAR EADO,2003 EMANCIPATION AVE STE 100,HOUSTON,TX,77003,101,Y,MB1093344,07/14/2020,,02/28/2022,109566,6328,5905,0,121799
17604784508,"GOLDEN MOUNTAIN, L.P.",4802 GULF FWY,HOUSTON,TX,77023,101,5,KIM SON RESTAURANT,2001 JEFFERSON ST,HOUSTON,TX,77003,101,Y,MB523330,02/01/2007,,02/28/2022,2429,2327,1777,0,6533
12088086843,"LUCKY'S RESTAURANT GROUP, L.L.C.",1522 WOODVINE DR,HOUSTON,TX,77055,101,1,LUCKY'S PUB,2110 RUSK ST,HOUSTON,TX,77003,101,Y,MB668858,08/20/2007,,01/31/2021,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2011,8945,0,28941,0,37886
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2007,837,0,2682,0,3519
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,03/31/2012,7302,0,13646,0,20948
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2009,1427,0,3025,0,4452
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,08/31/2015,20150,0,47273,0,67423
32051255266,BISMARCK JOSE CASTILLO,7005 CANAL ST,HOUSTON,TX,77011,101,4,DD SKY CLUB,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB1001299,12/05/2019,02/25/2021,06/30/2020,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2010,6055,0,22132,0,28187
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2017,18100,0,35201,0,53301
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2014,19876,0,46654,0,66530
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,08/31/2019,51273,0,86588,0,137861
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2012,7108,0,18743,0,25851
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2008,10172,0,30620,0,40792
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2011,2960,0,4397,0,7357
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2010,1324,0,3878,0,5202
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2017,16256,0,21763,0,38019
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,12/31/2017,2091,0,2367,0,4458
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2015,12195,0,17815,0,30010
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2020,1910,0,2804,0,4714
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2013,2887,0,5827,0,8714
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2009,6420,0,24039,0,30459
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2014,4622,0,5338,0,9960
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2016,30751,0,63887,0,94638
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2015,21764,0,47558,0,69322
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2009,8510,0,28067,0,36577
32051255266,BISMARCK JOSE CASTILLO,7005 CANAL ST,HOUSTON,TX,77011,101,4,DD SKY CLUB,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB1001299,12/05/2019,02/25/2021,08/31/2020,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2010,1177,0,2248,0,3425
32068875288,"3107 LEELAND, INC.",3107 LEELAND ST,HOUSTON,TX,77003,101,1,THE WINE HOUSE,3107 LEELAND ST,HOUSTON,TX,77003,101,Y,NB1045987,02/27/2019,,02/28/2022,0,34347,583,0,34930
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,12/31/2014,1012,0,1877,0,2889
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2014,6787,0,17620,0,24407
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2008,1640,0,4025,0,5665
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2008,5757,0,16867,0,22624
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2017,34091,0,63197,0,97288
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2015,899,0,2342,0,3241
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,08/31/2014,13022,0,32531,0,45553
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2009,10396,0,31619,0,42015
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2019,4356,0,4518,0,8874
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,04/30/2007,7746,0,19866,0,27612
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,06/30/2008,11285,0,30418,0,41703
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,10/31/2007,3464,0,6531,0,9995
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,03/31/2010,3036,0,9297,0,12333
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,03/31/2020,1370,0,2388,0,3758
32066976328,BRASS TACKS WORKSPACE L.L.C.,612 LIVE OAK ST,HOUSTON,TX,77003,101,1,BRASS TACKS,612 LIVE OAK ST,HOUSTON,TX,77003,101,Y,MB1031464,09/25/2018,,01/31/2021,127,41,1622,0,1790
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2014,10798,0,25440,0,36238
32051255266,BISMARCK JOSE CASTILLO,7005 CANAL ST,HOUSTON,TX,77011,101,4,DD SKY CLUB,2117 CHENEVERT ST STE N,HOUSTON,TX,77003,101,Y,MB1001299,12/05/2019,02/25/2021,01/31/2021,0,0,0,0,0
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2013,7660,0,16251,0,23911
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,05/31/2016,33068,0,61615,0,94683
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,07/31/2011,9275,0,23377,0,32652
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,09/30/2018,40998,0,76449,0,117447
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,01/31/2018,920,0,1481,0,2401
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,02/28/2011,1597,0,4110,0,5707
17606222077,"HIRAN MANAGEMENT, INC.",5931 MOONMIST DR,HOUSTON,TX,77081,101,1,HOME PLATE BAR & GRILL,1800 TEXAS ST STE 100,HOUSTON,TX,77003,101,Y,MB466311,02/22/2000,02/10/2021,11/30/2017,6269,0,14910,0,21179
